,GSM1354764,GSM1354765,GSM1354766,GSM1354767,GSM1354768,GSM1354769,GSM1354770,GSM1354771,GSM1354772,GSM1354773
PON2,6.535959,6.012141,6.2859707,6.192871,5.940101,5.6392527,5.188515,6.024617,4.463401,4.154688
POP4,11.869162,11.928726,12.127766,12.113723,12.050583,11.641152,11.596463,11.949504,10.828003,11.983835
POP5,5.65916,5.6656766,5.879604,4.9897656,6.526202,6.3112907,5.470904,5.799201,6.3747406,6.5523524
POR,6.5364294,6.602836,6.341302,6.6241026,6.6945963,6.2746,6.297613,6.156888,6.303794,6.4492793
PORCN,14.468535,14.5695,14.429158,14.250753,14.206529,8.521844,8.456554,7.937671,8.600104,8.577284
POSTN,6.969825,6.808137,6.524679,6.191223,6.8227367,6.857414,6.493163,6.4454145,6.9334197,6.9897537
POT1,6.1924324,10.017597,6.4553437,6.173819,6.479802,5.9004726,5.043659,6.0310435,5.684331,5.4398518
POT1-AS1,11.883136,11.754171,11.621274,11.766723,11.697654,13.417894,13.5192375,13.632668,13.393784,13.488165
POU1F1,5.281779,5.4814086,5.0226293,4.886896,6.0076323,4.9125304,3.5266511,4.948042,4.535158,3.9245722
POU2AF1,5.050613,4.280699,4.6353507,5.1543655,4.547301,5.144296,5.337718,5.5025625,5.0811105,4.927669
POU3F1,7.6048865,8.412125,8.116518,8.360343,8.140233,8.730151,8.682782,9.027163,8.384535,8.874734
POU4F2,5.63625,5.1525717,4.761709,5.314267,2.715352,6.3949623,4.9924164,6.434142,6.474084,6.8997593
POU6F2,6.0213656,6.1604185,5.625685,6.2385273,6.5659914,5.9732575,6.175907,6.115638,5.7448297,6.0038743
PP2D1,10.764788,10.4814625,9.60649,9.774758,10.686235,9.813872,9.364782,9.49031,10.403617,10.363083
PPA1,7.239893,7.92789,6.972467,7.7797613,6.992461,7.2306714,5.3723726,6.0570345,5.0560403,4.502387
PPA2,9.23154,9.328154,9.424885,9.333664,9.382147,9.212587,8.777672,9.360992,9.835548,9.679397
PPARA,5.1780252,2.9313414,3.9917307,3.5662296,2.7677948,5.497263,3.9008334,5.304591,5.8032947,5.449147
PPARD,8.694659,9.279181,9.621662,9.403608,9.438302,8.390726,9.131834,8.510094,7.8829446,8.459206
PPARG,7.093516,7.146534,7.1142626,7.03108,7.5406303,6.577385,6.067495,6.262524,6.624278,5.917995
PPARGC1A,6.328911,5.8333454,5.9199424,5.7841907,6.0625563,5.568428,6.4131784,5.9560733,5.251476,6.1618166
PPARGC1B,8.376273,8.516943,8.564251,9.180809,8.733365,8.673549,8.769096,8.995068,8.700586,8.686985
PPBP,3.156448,2.9313414,2.4514856,2.431473,2.9854085,7.9036317,7.729063,7.6631656,8.138754,8.11916
PPBPP2,5.595859,6.3148227,5.5321317,5.799835,5.820505,5.367715,4.856744,5.370425,5.6940627,5.6328397
PPCDC,5.8909197,4.990008,5.343649,5.3435407,4.8084016,6.1412535,6.460191,5.953339,5.9169474,5.986085
PPCS,5.504287,5.897602,5.9162035,5.3697968,6.187741,6.6405873,6.11742,6.7793016,6.227657,6.6646
PPDPF,11.169218,10.209322,11.51912,10.084716,10.636964,12.213444,12.261669,12.038191,12.086859,12.144199
PPHLN1,7.1258025,7.4394894,7.427253,7.542698,7.590988,8.054046,8.609672,8.122391,7.6442466,7.9273
PPIA,10.460437,9.900677,9.850645,10.125964,9.595154,10.496207,10.515159,10.625405,10.193298,10.226512
PPIAP1,7.017007,7.6124263,6.926915,7.721825,6.768477,8.243524,7.847485,8.005362,7.948566,7.9368744
PPIAP13,8.771572,9.180809,8.8070755,9.39271,8.399527,8.79369,8.574453,8.263947,8.157932,8.179921
PPIAP16,7.471839,8.032555,7.406498,8.132421,7.260291,8.771572,8.584026,8.679782,8.595801,8.568851
PPIAP21,9.417215,9.736834,9.350325,9.879522,8.924634,10.0313835,9.8334465,9.704773,9.711623,9.638784
PPIAP23,8.751053,9.39271,8.462286,9.334317,8.480478,10.008355,9.888507,9.869954,9.776606,9.808023
PPIAP25,8.541591,8.883645,8.144235,8.889503,8.081111,9.292875,9.174545,9.2120905,9.096942,9.04282
PPIAP26,5.989727,6.0864,5.924207,6.0708323,5.9765825,5.4342594,4.813341,5.641573,5.455971,5.213411
PPIAP28,6.8261085,7.400882,6.489353,7.4539914,6.6900845,8.662161,8.372659,8.400949,8.500958,8.534893
PPIAP31,8.896226,9.12539,8.7844925,9.192565,8.224498,8.289674,7.89444,7.6511908,7.3407197,7.350676
PPIAP33,8.575056,9.088842,8.738471,8.934189,8.788646,8.768525,8.475494,8.179457,8.096779,8.069569
PPIAP35,7.9903045,8.310552,7.891285,8.091603,7.4302692,8.71917,8.593314,8.206699,8.487164,8.522341
PPIAP46,6.0489225,6.2368536,6.2335396,6.128937,6.645023,6.337553,6.6337194,6.2845173,6.205703,6.5152698
PPIAP54,9.706594,9.816553,9.724783,10.032354,9.544361,10.162038,10.048686,9.871284,9.63112,9.713371
PPIAP60,7.893504,8.627873,6.0403395,8.515929,7.6037064,7.9869986,6.603412,7.5126004,7.129662,7.09601
PPIAP65,6.806829,7.648269,6.542747,7.2563043,6.445149,6.8019347,6.027501,5.599445,5.2294655,5.3632746
PPIAP66,8.023435,8.496248,7.897216,8.478743,7.5851717,7.6981573,7.411838,7.3335066,6.8478484,6.7305393
PPIAP73,9.078365,9.508612,8.993315,9.268288,9.334317,9.131834,9.018241,8.997675,8.908369,8.846584
PPIAP74,9.170788,9.438302,7.318744,9.472671,8.423149,8.841321,7.298508,8.458379,8.415495,8.32319
PPIAP78,8.843559,9.774758,8.151123,9.585165,8.554136,10.164559,9.779955,10.17986,10.051525,9.964373
PPIAP79,6.0302258,5.71985,5.385157,5.8419666,5.424306,5.4681206,5.1385884,5.883399,5.3070583,4.481206
PPIAP86,3.9543219,4.865372,4.32242,5.1050825,2.6564655,6.2404046,5.8621364,5.69849,6.4141707,6.4092836
PPIAP89,8.33694,9.134886,8.667204,7.7846785,8.287399,8.792929,8.430566,7.2723594,8.160528,8.048782
PPIAP90,3.2244353,5.7119713,4.5028534,5.0019474,3.7217956,5.317258,4.1878963,4.7002873,4.301038,4.6043053
PPIB,7.590793,8.048512,7.131797,7.398971,6.8511014,8.910779,8.915811,8.909835,8.866286,8.920168
PPIC,4.9558616,5.4787474,5.894168,3.8946037,4.6992264,6.1808004,5.7969055,5.5028825,6.497757,6.266528
PPID,7.05079,6.8207664,7.009335,6.9493303,7.0806794,6.408379,6.6720777,6.785572,6.6554394,6.984504
PPIE,6.699833,6.880622,6.431571,6.621214,6.4747066,6.5849,5.613128,6.2805486,6.4348626,6.4073086
PPIG,5.294581,6.0353155,5.9122386,5.549803,5.2485433,7.531204,7.3835626,7.4369383,7.736874,7.7339697
PPIL2,5.902445,6.301259,6.716617,7.1578774,6.4608183,7.24794,7.051495,7.4507837,7.3536687,7.258347
PPM1A,4.4359064,4.502036,4.7576456,4.956041,6.3199806,5.9563065,5.90233,5.794861,6.229577,6.4076285
PPM1B,5.2247005,5.4390974,5.898048,5.637688,5.0669727,5.1399765,4.9125304,5.6624737,5.461163,5.026059
PPM1D,5.3861427,5.609829,5.9009476,5.7053785,5.426123,5.176794,5.227182,5.096013,5.393566,7.0601106
PPM1F,3.4172523,2.9313414,3.1623724,3.0722425,6.571596,5.321291,4.470555,5.4119053,5.653061,5.6021843
PPM1G,6.421433,6.728224,5.902798,6.3673224,4.623081,6.7379084,5.9403133,6.103862,6.447047,6.389958
PPM1K,4.3002734,4.4712615,5.153655,4.688707,4.5052958,6.12158,5.3462906,6.140694,6.6464667,6.431571
PPM1L,6.3103356,6.1722913,6.093862,6.2472844,6.3415637,5.718237,5.377253,5.717339,5.584671,5.0778923
PPM1M,7.5334964,5.944037,5.9309235,7.5059924,6.3448997,5.5481997,8.171803,5.4162464,4.9877543,5.4351683
PPOX,6.7742453,6.855197,7.422468,7.3124204,7.450159,7.432505,7.0943394,7.3152447,7.478317,6.9147468
PPP1CA,5.906771,5.420087,6.1264405,5.718566,5.4981394,9.015866,9.018585,8.816851,10.278924,9.0280285
PPP1CB,5.0596523,5.828169,4.706903,5.784643,5.4894867,6.8142715,5.7373266,6.9653306,7.4706435,7.3407197
PPP1CC,5.7596073,6.418711,5.308553,6.174019,5.3687305,5.8050194,4.407797,4.931841,4.82697,5.349257
PPP1R11,7.943254,7.459897,7.870368,7.7569094,7.716097,8.720076,8.5359125,8.762545,8.728163,8.66033
PPP1R11P1,4.8343644,2.9313414,5.230534,4.3559065,4.1914287,4.5794086,4.0322437,5.0845256,4.0975146,4.423422
PPP1R11P2,7.5132504,7.2289534,7.4871945,7.6672993,7.3801584,6.9765844,7.2809978,7.236744,6.4915237,6.2595778
PPP1R13L,5.3079185,4.6088815,5.0696616,5.146971,5.1064463,5.575725,5.0641785,5.6513658,4.748342,5.124655
PPP1R14BP2,7.425458,7.812149,7.2812514,7.615417,6.886367,8.148992,7.932721,8.030121,7.9324226,7.818939
PPP1R14C,3.5671225,2.9313414,3.827382,4.0243073,4.4898763,5.5846133,4.63805,5.3491583,5.486482,5.6241107
PPP1R14D,5.141549,5.925521,5.7118936,5.3323197,5.4694543,5.218183,5.6388836,5.515463,5.1050825,5.4139214
PPP1R16B,4.272021,5.518738,5.8830776,5.4957857,5.7029467,4.43824,6.7095666,3.1599844,3.7957923,4.3175435
PPP1R17,4.3164573,4.434667,5.7099776,4.411176,4.9377413,4.501393,5.1140323,4.3490496,4.253241,4.5497017
PPP1R18,11.010266,11.391157,11.565526,11.785863,11.951415,10.900029,11.026021,10.984581,10.389789,11.015776
PPP1R1B,7.743567,8.224498,8.428796,8.453739,8.544613,8.834059,9.089817,9.11874,8.417636,8.468111
PPP1R1C,7.6961455,9.666968,7.6460247,9.877706,7.966978,8.198024,6.6674113,7.6518,6.340793,6.3747406
PPP1R26-AS1,4.3805065,5.3077965,5.345853,4.461116,5.001703,5.1481113,4.3526535,5.499509,5.604885,5.025175
PPP1R32,10.137907,10.45435,10.202294,10.30932,10.36663,9.933796,9.923624,10.000916,9.947252,10.080411
PPP1R37,5.9363503,6.662588,6.4394536,6.702419,6.5137267,6.66128,6.3493495,6.75422,6.655869,6.659922
PPP1R3C,5.1904993,6.2058253,5.9761624,5.636828,6.789845,5.310174,4.726016,5.452336,5.663274,5.3796406
PPP1R3E,4.1921253,3.8571172,4.0008044,2.7041728,4.074185,5.6335664,3.9615235,5.445649,5.73199,5.739604
PPP1R3F,9.453417,9.3978405,8.95693,9.12318,9.841642,8.935326,8.412722,8.8649435,9.008872,8.551771
PPP1R3G,2.3797655,2.9313414,3.3740196,3.2415676,4.24513,5.953339,5.0202928,5.4777675,6.0687537,5.6981745
PPP1R7,6.7941327,6.215432,7.2437873,7.0553865,5.5981703,7.86361,7.609351,7.921078,7.8802447,7.773017
PPP1R8,11.631236,11.830993,11.866036,12.035234,12.096745,11.526387,11.465383,11.513538,11.392247,11.449377
PPP1R9A,8.328989,8.723565,8.71917,8.682782,8.944965,9.180809,9.161409,9.230392,9.475239,9.288966
PPP2CB,14.3517885,14.401431,14.250753,14.748771,14.541522,8.927698,9.093959,8.594676,8.406073,8.615938
PPP2R1A,7.622224,7.7355127,7.459897,7.5332994,7.7846785,9.682734,9.747527,9.735969,9.836047,9.8609915
PPP2R1B,6.2987614,6.4914007,7.035756,7.077036,6.7553005,6.219709,6.361498,6.504568,6.024478,5.7331233
PPP2R2A,8.273434,7.8299417,8.823822,8.100447,7.674231,8.352736,8.326943,8.629493,8.135768,8.041347
PPP2R2B,12.210951,12.6653595,12.696733,12.785346,12.921057,15.3057785,15.226546,15.252853,14.206529,15.226546
PPP2R2C,6.675781,6.6568594,6.7955413,6.6341276,6.835058,7.411838,6.8445044,7.5118613,7.815445,8.009763
PPP2R2D,8.722288,8.00612,7.8418803,7.409965,7.7207246,8.606568,8.434827,8.660683,8.857182,9.04942
PPP2R3A,8.025254,8.270151,7.915521,8.049345,8.647942,8.583331,7.9972486,8.327408,8.637326,9.514402
PPP2R3B,9.048352,9.364041,9.293504,9.110672,9.541279,8.856521,9.066027,9.00547,8.895406,8.921924
PPP2R3C,4.49987,5.046919,5.740991,5.2056475,5.2323666,6.3916554,6.0528536,6.4233747,6.9038477,6.6337194
PPP2R5B,6.8278728,7.375262,7.153759,7.6863556,7.494014,7.467019,6.639618,7.4970074,7.5104876,7.3842154
PPP2R5C,7.151413,6.785572,6.917528,6.9485927,6.7472105,8.114547,7.8180494,7.86777,8.103463,8.028878
PPP2R5E,7.057601,7.1961036,7.4845066,7.517173,7.5181017,7.240272,6.725646,7.4437394,7.289015,7.163909
PPP3CA,5.2458034,5.3632746,5.367625,5.6652327,5.8454046,7.0601106,5.558232,6.892945,7.1817317,6.9875937
PPP3CB,5.300443,4.7383156,5.0719924,4.8544455,4.42572,5.491884,4.6419888,5.3482604,5.596068,5.689558
PPP3CB-AS1,7.282497,7.223775,7.24794,7.2281656,7.5657625,6.554962,6.505457,6.5120173,6.8067374,6.641722
PPP3CC,5.3122005,5.8177595,6.5641637,5.59468,5.716438,5.7556424,4.714377,5.986085,5.4910307,6.118561
PPP4C,6.8917274,6.844881,7.3900876,7.055283,6.2452965,7.3541174,6.899606,7.3607287,7.1726375,7.2385902
PPP4R1L,6.31619,9.29827,6.1066556,5.6998134,5.85182,6.3630953,5.8340626,6.4171104,6.3825693,6.334291
PPP4R3B,6.925398,7.1070333,7.011821,6.474177,7.1044655,8.643007,8.331051,8.287716,9.236113,9.033904
PPP4R4,5.5790873,5.655482,6.1080456,6.0276146,5.4804306,5.5623055,5.4545474,5.8451343,5.8036017,5.4405785
PPP5C,8.266377,7.773017,8.0688925,7.6727433,8.106211,8.099546,8.194481,7.981761,8.092686,8.251802
PPP6R1,6.804423,6.707859,6.687152,6.504296,6.770657,5.706453,5.5538383,5.9213037,6.0683594,5.8756676
PPP6R2,6.8389273,6.0710387,6.501462,6.2995176,6.278813,6.3228674,5.9839473,6.52001,6.3594794,6.0144815
PPP6R2P1,5.0110364,5.996913,5.939451,5.8552475,5.9874153,6.041445,5.676827,5.993371,6.2131524,6.4374213
PPP6R3,8.865416,8.944965,8.87612,8.915342,9.509333,7.83754,8.510754,7.736874,7.781225,7.9109926
PPRC1,5.8397446,6.2309375,5.9737315,5.054633,5.320282,5.8262024,4.9372754,5.7898684,5.475025,4.8791323
PPWD1,7.694141,2.9313414,3.0086637,3.5069964,3.001329,5.361046,5.0304947,4.4540215,5.287704,5.0138597
PPY,2.4627018,6.3589973,6.364448,5.4936843,5.639835,5.675905,5.398147,5.5981703,5.8317666,6.2140822
PPY2P,7.837803,7.842403,7.979391,7.648269,7.4807057,7.3294835,7.172019,7.1251707,7.1224523,7.256869
PQBP1,9.00547,8.204107,8.3937435,8.455183,8.347218,7.8753023,7.876113,8.160528,7.793249,7.682851
PRAC1,6.279681,6.908021,6.703459,6.721324,6.569211,6.3870163,6.370244,6.48105,5.9060473,7.401351
PRADC1,3.883326,4.3760533,5.259849,4.3842025,3.8363447,4.686332,3.8333366,5.0787334,5.0011225,4.2994404
PRAMEF12,6.200271,6.219709,6.4849396,6.6375804,7.194731,6.284683,5.8464246,6.213045,6.6004677,6.3910747
PRAMEF31P,4.761657,5.078356,5.401015,6.4130173,5.094156,4.7147636,4.532082,5.0443983,4.273256,5.129072
PRAMEF6,4.6084785,4.817658,5.47177,4.62352,5.040619,5.248038,4.0131254,5.1102996,5.2620463,4.9427977
PRB1,8.552446,9.0511675,9.213926,8.623067,9.3420925,8.39502,8.715462,8.415495,8.696655,8.894718
PRB4,3.7502725,4.0314636,2.463738,3.2729464,2.3786294,5.6800146,3.1896572,4.957364,6.3564124,6.336648
PRCC,11.874736,11.646561,11.747797,11.693957,12.085121,12.00561,11.707741,11.836147,11.6541815,11.7810545
PRDM1,5.2697563,5.6796656,5.8138657,5.6906543,5.757664,5.0633583,4.677625,5.9875174,4.813341,4.4138956
PRDM10,6.780911,7.071006,6.9209704,6.9083447,6.8213525,7.569408,8.015717,7.434105,7.469092,7.543474
PRDM11,6.936347,7.3229356,7.8632283,7.1993337,7.5565987,7.325931,7.5248995,7.5332994,7.233083,7.143421
PRDM16-DT,4.9455814,5.923243,5.7373266,5.317258,5.774626,5.54927,5.402809,5.531406,6.060418,6.3881283
PRDM2,10.017597,9.727685,9.85166,9.813872,9.983333,9.438894,9.413722,9.347974,10.224358,10.114035
PRDM5,5.6584673,6.1474886,5.901296,6.1811056,6.1885777,5.893302,5.1775494,6.1066556,5.6013284,5.3701634
PRDM6,5.4469666,5.0484524,5.076805,5.7556424,5.0465355,5.3225565,5.46026,5.5273733,5.09814,4.9272265
PRDM7,6.596858,6.7692556,7.190891,7.0446215,7.0021434,6.913788,7.001084,7.229135,6.79425,6.428555
PRDX1,9.342816,6.332348,6.7367268,6.1857243,6.4473534,6.88982,6.6680336,6.5098796,6.862018,7.9221907
PRDX2P2,5.1063027,5.3700047,6.2506857,5.8481307,5.4624467,5.79257,5.3480887,6.039921,5.7554946,5.749014
PRDX2P4,2.3925705,5.1636395,3.5817873,4.837086,3.7237003,6.570907,5.802684,6.479469,6.725547,6.688802
PRDX3,9.330352,7.3688874,7.302082,7.7975454,6.601612,7.4394894,6.7848306,7.5712104,6.808137,6.430349
PRDX3P2,5.7549787,6.8687205,5.983211,6.898477,5.6926713,6.5331793,4.8923903,5.787012,5.955388,5.2419376
PRDX4,8.097751,8.194826,7.786525,8.197781,7.4849377,9.882587,9.666968,9.754456,9.796912,9.783392
PRDX5,9.51356,9.624813,9.642736,9.163437,9.836047,8.794328,8.572248,8.919796,9.020811,8.901213
PRDX6,6.790688,7.223604,6.594167,7.105239,6.3981843,9.079952,8.905026,8.983691,9.036763,9.061001
PRELID1,6.809407,6.381996,6.3068476,6.6735306,5.497263,7.2639875,6.2800803,7.170315,7.0003223,6.953971
PRELID1P1,6.518862,7.153222,6.413545,7.37358,5.7875996,7.363145,6.2115917,6.3537836,6.539066,6.6372924
PRELID1P3,6.169199,6.5982847,5.99627,6.4191823,5.7081575,7.3872423,7.407733,7.0866094,7.3303275,7.57031
PRELID2,6.7777643,6.920207,6.817188,6.8211813,6.9154034,7.8372173,7.530224,7.91424,8.0971775,7.9995384
PRELID3B,5.7633567,5.558575,5.8438354,6.341178,5.055253,6.535336,5.5365906,5.90866,6.2749276,6.3446593
PRELID3BP7,5.597838,5.664956,5.9685607,5.2733827,5.63997,5.317584,5.2614036,5.352643,5.4621873,5.540771
PRELP,8.512806,8.655451,8.661167,8.906754,8.632328,11.999068,12.074256,12.126154,11.949504,12.042259
PREP,5.757664,2.9313414,5.501851,4.8113112,4.2311854,5.1814184,4.7313223,4.898857,4.212885,3.9256697
PREPL,10.974411,11.204178,11.026021,11.119713,11.568503,10.822927,10.661369,10.624754,12.189041,12.009437
PREX1,9.363454,9.757214,9.889873,10.108491,9.89583,9.595452,9.680291,9.7022705,9.9402275,9.798669
PREX2,7.8695307,7.9338794,8.121327,7.727394,7.713654,6.980688,7.252924,6.919548,7.0147166,7.0662627
PRF1,6.406016,7.186246,7.3473654,7.35696,6.763819,8.200339,8.080646,8.335017,8.643007,8.643007
PRG4,4.5548472,5.1762953,4.772705,3.557452,4.4306054,5.813044,5.283548,5.2356877,6.043275,5.8897204
PRH2,7.1584835,7.9191914,8.263533,7.856374,7.5495796,6.883607,7.0409355,7.1468277,6.857137,7.2676344
PRICKLE1,8.927698,9.236638,9.065044,9.460191,9.178595,9.581838,9.77718,9.615703,9.442931,9.384408
PRICKLE3,4.202875,4.4032793,5.0818515,4.882572,4.4357753,5.819033,5.7700534,5.6208515,5.9978247,6.287663
PRICKLE4,5.5961547,5.0649395,5.4317136,4.615616,5.9309235,5.0774994,5.932324,5.4236865,4.454348,5.5811067
PRIMA1,8.982218,7.76575,7.764572,7.704353,7.710604,7.316049,7.0276327,7.429657,6.941003,7.4463177
PRKAB1,6.1424527,7.08451,6.8845625,6.9573383,6.806109,7.1822996,6.7343464,7.1473236,7.365453,7.107543
PRKAB2,3.2885659,2.9313414,3.9659395,3.7390594,4.716928,5.1230164,4.1687703,4.9630823,5.364908,5.25288
PRKACA,5.377432,5.5174475,5.136555,5.7194843,5.6619654,5.231715,5.8818626,4.7588377,4.3961797,4.20471
PRKAR1B,7.2145953,7.4876914,7.489388,7.188064,7.4689507,6.787682,6.8782296,7.0558753,6.7566295,6.7334805
PRKCB,7.1455665,6.6479144,7.178868,7.003159,7.109642,6.4538965,7.0572114,6.773345,6.3646903,7.3226852
PRKCD,5.226585,5.0635047,7.9060555,5.987953,7.211579,6.376791,8.185903,6.4161873,6.0230284,6.07804
PRKCG,7.2469068,7.4622507,7.41984,7.5890446,7.6460247,6.936347,7.072421,6.9166756,7.127381,6.8461027
PRKCH,5.824627,5.669454,5.8225245,4.8873897,4.9152994,4.963655,4.792547,4.945667,5.3214097,4.249285
PRKCI,3.8348486,2.9313414,4.153268,3.3366466,2.3950157,5.9893627,4.820876,5.602154,6.3016906,6.2104855
PRKCQ-AS1,5.855092,5.7470164,5.6971765,5.4393535,5.720402,5.2665815,3.8400602,5.413425,5.475738,4.851827
PRKCSH,8.819758,9.523674,8.82173,9.532079,8.490285,8.382681,8.895406,8.257742,7.5239186,7.893984
PRKCZ,5.0319133,4.887023,3.9208941,3.1979675,4.982828,5.9305787,6.465581,5.3874993,5.7478433,5.626658
PRKD1,5.677473,5.822053,5.543832,5.9281535,5.8121133,5.37212,4.5981226,5.6764207,4.6372685,5.231642
PRKD2,11.451667,11.689048,11.885996,12.042259,12.273772,12.322757,12.288039,12.331343,11.936062,11.739834
PRKG1,5.742531,5.0876603,5.0379453,5.783862,4.378117,4.486945,5.1606026,4.749204,4.7696514,4.3299227
PRKN,4.7063565,4.926833,5.5419827,5.0812106,4.948776,5.246322,5.285287,5.4305415,5.3278637,4.6343584
PRKRA,6.202427,6.737052,6.6549997,6.5668206,6.9186015,6.268561,5.7311683,6.4531603,6.466695,6.164016
PRKY,9.86712,10.519135,10.2149105,10.43537,10.376402,6.1798763,5.603995,5.849926,6.767732,6.389087
PRLHR,9.614072,9.5467,9.249851,9.416429,9.519371,9.324683,8.928136,9.241766,9.315859,9.110672
PRMT1,9.991037,10.05688,10.305059,10.890294,10.404918,9.852687,10.164559,10.037039,9.794293,9.755291
PRMT2,8.141635,7.680419,7.7360535,7.1040998,7.7797613,7.219094,8.069766,7.4852185,7.038428,7.2615423
PRMT3,13.467629,13.672641,13.706807,13.575471,14.063392,12.153786,12.320801,12.393912,12.380876,12.288039
PRMT5,5.2691483,5.327433,5.7300167,5.7353144,4.6043053,5.484735,5.6529403,5.777478,5.7632785,5.900174
PRMT5P1,6.9212494,7.0038886,6.9804406,7.187263,6.71686,6.9819837,6.963449,7.111507,6.6879683,6.753154
PRMT9,7.7120104,8.012062,7.6950774,8.160765,8.147284,7.4240417,7.327982,7.3887033,7.3033266,7.235413
PRND,6.8202453,6.8411274,7.14419,6.582227,6.890892,6.121771,5.2286777,6.177328,5.853026,5.7792406
PRNP,6.7449203,7.397899,7.291274,7.2014074,7.486235,5.8419666,5.9952464,7.3769035,5.6120467,6.1125546
PROB1,6.441592,5.8046384,5.985078,6.303466,6.3688517,6.209969,6.211515,6.382646,5.907934,6.067803
PROCR,6.8392763,6.859125,6.4854517,6.7886367,6.341178,6.4918356,6.3446593,5.330368,5.3945446,5.465328
PROM2,6.3139763,7.383954,6.0397854,6.6725545,7.570646,5.7816677,6.238748,5.650746,5.525844,6.110943
PRORP,6.3310194,6.620592,6.3088975,6.025319,5.8049264,6.8414583,5.0901885,5.6418386,8.121424,7.8566313
PROS1,4.0165987,4.1903872,4.572334,4.5608473,5.633674,5.3978963,4.2067556,5.7730107,5.7193475,5.732192
PROS2P,5.688076,6.022116,5.686689,5.5034504,5.4705453,5.3070583,4.20073,5.8236594,5.8802795,5.462365
PROSER2,9.900677,10.310728,9.158382,8.952781,8.640523,7.6713166,8.140699,7.9784184,7.597662,7.5289164
PROSER2-AS1,7.0542707,7.149506,7.172019,7.128387,7.574227,6.248699,6.6398544,6.692756,6.8540955,6.7462926
PROSER3,7.373719,7.4426837,7.1811705,6.9833302,7.381039,6.641007,6.3953557,6.5038023,6.457268,6.45425
PROX1,6.139654,6.511348,4.8458705,4.711953,6.0355754,5.0956697,4.3354573,5.1648054,5.450225,5.796161
PROX1-AS1,6.422851,6.967204,6.3486047,7.1693573,6.9830317,6.3098125,5.9435453,6.344404,6.1384683,6.3841453
PRPF19,4.7176614,4.987939,5.230827,5.4394407,4.4452295,4.6854186,5.257364,4.6368256,4.891605,4.965791
PRPF3,2.7904434,2.9313414,3.441463,3.6997828,4.6030674,5.162673,5.009905,5.1463246,5.0689144,4.994871
PRPF38B,5.7475934,4.474768,5.354071,5.4897456,5.380097,5.2681694,4.2959604,5.4616838,5.611181,5.1127186
PRPF39,8.434827,8.047298,8.013865,7.976063,8.5769415,7.1799746,7.1718926,7.3439918,7.263543,7.1325836
PRPF4,6.9883547,7.0126925,7.2673683,7.205982,7.246645,6.780367,6.7211614,6.8283367,6.5647473,6.4062557
PRPF40A,6.3345556,5.4159465,5.350878,5.1594677,4.0603247,5.215616,3.816487,5.1214466,5.119079,4.506248
PRPF4B,4.43445,4.967069,3.648339,2.431473,2.5995154,5.153555,3.4568636,4.4154115,4.853092,5.4629273
PRPS1,7.034598,6.4998703,7.070569,6.3067465,6.6868186,6.4007196,5.6204996,5.6964316,5.7777195,5.374542
PRPS2,6.3759813,5.6314697,5.470461,6.083935,7.151861,5.1772456,3.9635777,5.097735,5.5137825,4.62847
PRPSAP1,6.2572737,6.1970563,6.275041,5.93559,5.8644605,6.2201514,6.084412,6.3047996,6.1449866,6.3531528
PRPSAP2,3.5991316,4.6890345,3.9545052,4.0423183,3.5750537,5.103109,3.8890607,4.908495,5.2926354,5.09107
PRR11,5.1437964,5.585987,5.0144334,5.6788597,5.2713504,6.1049094,5.588982,5.921151,6.206224,6.3109646
PRR14,8.874734,9.152948,9.113275,9.764529,9.621056,8.854136,9.113275,9.268288,8.855352,8.605807
PRR15L,4.856527,4.7165275,4.8562393,5.294581,4.738945,5.076644,4.3771605,5.966132,5.010719,5.0950813
PRR18,4.5152597,5.487494,5.092943,5.6866016,5.3617496,5.0780053,4.924699,5.2742124,5.7242937,4.535065
